conspiracy_belief_score,education,childhood,gender,hand,family_size,age,test_time
5,High school,Suburban,Female,Right,4,57,169
2.1333333333333333,Graduate degree,Suburban,Female,Right,2,28,150
3.4,Graduate degree,Suburban,Female,Left,3,23,248
2.8666666666666667,University degree,Rural (country side),Female,Right,2,22,161
3.066666666666667,Less than high school,Suburban,Female,Right,1,16,121
2.6,Graduate degree,Suburban,Female,Left,3,44,62
2.8,Graduate degree,Suburban,Female,Right,2,35,71
1.8666666666666667,University degree,Rural (country side),Male,Left,3,23,80
4.866666666666666,High school,Suburban,Male,Right,3,28,78
1.8666666666666667,Graduate degree,Suburban,Male,Right,2,25,55
4.2,Graduate degree,Rural (country side),Male,Right,4,21,46
3.2666666666666666,University degree,"Urban (town, city)",Male,Right,2,39,58
2.066666666666667,High school,"Urban (town, city)",Male,Right,5,37,157
3.3333333333333335,University degree,"Urban (town, city)",Female,Right,1,21,134
4.6,University degree,Suburban,Female,Right,2,22,99
3.466666666666667,Graduate degree,Suburban,Female,Right,3,25,100
3.2,University degree,"Urban (town, city)",Female,Right,1,44,53
1.4,University degree,"Urban (town, city)",Other,Right,2,30,109
1.9333333333333333,University degree,Rural (country side),Female,Right,3,23,388
2.933333333333333,High school,"Urban (town, city)",Male,Right,3,18,70
2.1333333333333333,University degree,"Urban (town, city)",Male,Right,6,67,84
1.9333333333333333,University degree,Suburban,Male,Right,5,23,110
2.8666666666666667,Less than high school,"Urban (town, city)",Female,Right,2,17,128
1.8666666666666667,Less than high school,Suburban,Male,Right,3,17,68
2.933333333333333,High school,"Urban (town, city)",Male,Right,3,18,109
3.2,University degree,Rural (country side),Female,Left,2,49,4
2.8666666666666667,High school,"Urban (town, city)",Male,Right,3,47,207
3.2,High school,Suburban,Female,Right,1,35,101
4.066666666666666,High school,Suburban,Male,Left,3,44,83
2.1333333333333333,Graduate degree,Suburban,Male,Right,2,29,377
2.6666666666666665,Less than high school,Suburban,Female,Right,2,16,58
2.6666666666666665,Graduate degree,Rural (country side),Male,Right,2,45,152
3.2,Less than high school,Suburban,Other,Right,3,18,111
2.1333333333333333,Less than high school,Suburban,Female,Right,2,17,47
4.933333333333334,High school,"Urban (town, city)",Female,Left,3,20,149
2.3333333333333335,Graduate degree,"Urban (town, city)",Male,Right,4,50,140
3.8,High school,Rural (country side),Male,Right,3,35,127
4.133333333333334,Graduate degree,"Urban (town, city)",Female,Right,1,38,107
3.466666666666667,High school,"Urban (town, city)",Male,Right,2,18,110
2.4,Less than high school,Suburban,Male,Right,2,18,176
2.066666666666667,High school,Rural (country side),Male,Right,2,18,118
1.2,Less than high school,"Urban (town, city)",Male,Right,3,18,72
4.133333333333334,High school,"Urban (town, city)",Female,Left,2,18,134
3.3333333333333335,Less than high school,Suburban,Other,Left,2,13,116
1.6666666666666667,High school,"Urban (town, city)",Female,Right,2,25,152
4,University degree,"Urban (town, city)",Male,Right,2,36,93
3.8,Less than high school,"Urban (town, city)",Male,Right,1,38,1438
3.1333333333333333,Less than high school,Suburban,Other,Right,1,15,160
4.533333333333333,Graduate degree,"Urban (town, city)",Male,Right,1,26,91
2.066666666666667,High school,Suburban,Male,Right,4,17,103
1.3333333333333333,University degree,Rural (country side),Male,Right,4,35,116
1.4666666666666666,Graduate degree,Suburban,Male,Right,2,60,190
2.933333333333333,High school,Suburban,Male,Right,3,57,94
1.6,University degree,Suburban,Male,Right,8,47,280
3.6666666666666665,High school,Suburban,Female,Right,2,19,89
2.2,High school,Rural (country side),Female,Right,2,35,73
4.066666666666666,High school,Suburban,Female,Right,3,15,82
2.4,Graduate degree,Suburban,Female,Right,2,46,182
2.1333333333333333,Less than high school,Suburban,Female,Right,3,14,111
3.533333333333333,High school,Rural (country side),Female,Right,2,18,94
2.8666666666666667,University degree,Suburban,Female,Right,3,21,75
1.7333333333333334,University degree,"Urban (town, city)",Female,Right,1,32,115
2.4,High school,Suburban,Female,Right,2,16,91
3.4,University degree,Suburban,Female,Right,3,27,60
3.933333333333333,High school,Suburban,Female,Left,2,17,99
3.533333333333333,High school,Suburban,Male,Right,1,32,158
1.8,Graduate degree,Suburban,Male,Right,3,30,88
3,High school,"Urban (town, city)",Female,Right,4,23,94
3.2,University degree,Rural (country side),Male,Left,4,37,151
4.666666666666667,Graduate degree,Suburban,Female,Right,2,28,112
4.2,Graduate degree,Rural (country side),Male,Right,5,35,363
2.8666666666666667,High school,"Urban (town, city)",Male,Right,2,17,175
3.066666666666667,High school,"Urban (town, city)",Female,Right,2,18,111
2.933333333333333,Less than high school,Suburban,Male,Right,2,15,133
4.4,High school,Suburban,Female,Right,2,18,69
2.466666666666667,University degree,Rural (country side),Male,Right,2,21,92
3.2,High school,Rural (country side),Female,Right,2,45,120
1.0666666666666667,Less than high school,Suburban,Female,Right,2,14,72
2.066666666666667,Graduate degree,"Urban (town, city)",Male,Right,2,21,92
3.2666666666666666,Graduate degree,Suburban,Female,Right,2,43,140
2,University degree,Suburban,Male,Right,3,33,96
4.533333333333333,University degree,Suburban,Female,Right,2,52,74
3.4,High school,"Urban (town, city)",Male,Right,2,19,128
2.066666666666667,High school,Rural (country side),Male,Right,3,34,168
1.8,High school,Suburban,Male,Right,2,18,131
1.4,University degree,Suburban,Female,Right,2,46,87
5,University degree,"Urban (town, city)",Other,Left,1,50,62
3.933333333333333,High school,"Urban (town, city)",Female,Right,3,19,47
1.7333333333333334,University degree,Suburban,Female,Right,6,37,85
4.066666666666666,Less than high school,Suburban,Female,Right,1,16,40
4.133333333333334,High school,"Urban (town, city)",Female,Right,2,16,391
2,High school,"Urban (town, city)",Female,Right,2,20,81
2.6666666666666665,High school,"Urban (town, city)",Male,Right,2,18,66
1.3333333333333333,Less than high school,Suburban,Female,Right,2,14,74
3,High school,Rural (country side),Male,Right,2,18,134
3.6,High school,"Urban (town, city)",Female,Right,2,15,66
3.7333333333333334,University degree,"Urban (town, city)",Female,Right,3,20,118
3.3333333333333335,High school,Suburban,Female,Right,4,19,271
4,High school,Suburban,Female,Left,2,17,59
1.8,Less than high school,Rural (country side),Male,Right,2,14,99
3.1333333333333333,High school,Suburban,Female,Right,2,21,143
4.266666666666667,Graduate degree,Suburban,Male,Left,4,55,105
2.6,High school,Suburban,Male,Right,2,22,71
4.8,Graduate degree,"Urban (town, city)",Male,Right,2,38,123
4.533333333333333,Less than high school,"Urban (town, city)",Female,Left,1,16,79
2.8,University degree,"Urban (town, city)",Female,Right,2,34,100
3.7333333333333334,Less than high school,"Urban (town, city)",Male,Right,4,15,80
1.3333333333333333,University degree,Suburban,Male,Right,3,65,144
3.066666666666667,High school,Suburban,Female,Right,2,18,134
1.7333333333333334,High school,"Urban (town, city)",Male,Left,3,21,255
3.1333333333333333,High school,Suburban,Male,Right,3,20,134
2,High school,Suburban,Male,Right,2,19,114
2.066666666666667,Graduate degree,Suburban,Female,Right,1,43,116
1.6666666666666667,University degree,"Urban (town, city)",Male,Left,2,30,82
1.4666666666666666,Graduate degree,Suburban,Male,Right,2,25,46
2.6666666666666665,University degree,Suburban,Male,Right,1,23,119
3.2,High school,Rural (country side),Other,Right,4,17,81
3.6666666666666665,High school,"Urban (town, city)",Female,Right,2,39,94
3.2,High school,"Urban (town, city)",Female,Left,2,19,146
4.8,High school,Rural (country side),Male,Right,3,18,93
2.533333333333333,High school,Suburban,Male,Right,3,20,101
3.6666666666666665,High school,Suburban,Female,Right,4,15,102
1.9333333333333333,University degree,Suburban,Male,Right,3,29,74
2.7333333333333334,High school,Suburban,Male,Left,3,33,78
2.933333333333333,High school,Suburban,Female,Right,6,51,262
3.8,Graduate degree,Rural (country side),Male,Right,3,37,135
2.8,Less than high school,"Urban (town, city)",Female,Left,1,15,282
1.7333333333333334,High school,Suburban,Male,Right,2,18,74
1.2666666666666666,University degree,"Urban (town, city)",Male,Right,1,36,148
3.1333333333333333,Less than high school,"Urban (town, city)",Female,Right,2,17,107
4.866666666666666,High school,"Urban (town, city)",Female,Right,3,20,329
3.533333333333333,University degree,Suburban,Male,Right,3,34,140
1.0666666666666667,High school,"Urban (town, city)",Male,Right,4,36,103
2.933333333333333,High school,Suburban,Female,Right,3,55,60
1,University degree,Suburban,Male,Right,2,25,65
4,High school,Suburban,Female,Left,1,15,101
1.0666666666666667,University degree,Suburban,Female,Right,1,36,48
3.3333333333333335,High school,Suburban,Female,Right,2,15,215
2.2,Graduate degree,Suburban,Female,Left,3,55,140
2.8,Less than high school,Rural (country side),Female,Right,5,21,84
3.6666666666666665,High school,"Urban (town, city)",Female,Right,2,18,112
4.066666666666666,University degree,"Urban (town, city)",Male,Right,2,38,116
1.2666666666666666,Graduate degree,"Urban (town, city)",Male,Right,1,31,131
3.4,High school,"Urban (town, city)",Female,Right,3,16,123
4,High school,Suburban,Male,Left,2,18,77
3.6,High school,"Urban (town, city)",Other,Right,2,19,57
2.6666666666666665,University degree,Rural (country side),Male,Right,2,58,133
4,High school,Rural (country side),Male,Right,3,20,127
1.8666666666666667,High school,"Urban (town, city)",Male,Right,5,35,103
4.733333333333333,Less than high school,Suburban,Male,Right,2,16,147
3,Less than high school,Rural (country side),Other,Right,3,15,127
2.8666666666666667,University degree,Rural (country side),Female,Left,4,43,116
2.2,High school,Suburban,Female,Right,2,22,67
3.3333333333333335,High school,"Urban (town, city)",Female,Right,1,50,66
3.4,High school,Suburban,Female,Right,2,63,75
1.7333333333333334,High school,Rural (country side),Male,Right,4,32,103
3.8666666666666667,Less than high school,Rural (country side),Female,Right,3,14,118
3.066666666666667,University degree,Rural (country side),Male,Right,1,21,286
2.6,University degree,"Urban (town, city)",Female,Right,2,31,123
4.333333333333333,University degree,"Urban (town, city)",Male,Right,2,20,127
5,University degree,"Urban (town, city)",Other,Right,4,24,44
4,High school,Suburban,Male,Right,1,42,152
4.733333333333333,High school,"Urban (town, city)",Female,Right,3,22,199
3.533333333333333,University degree,Rural (country side),Female,Right,3,25,232
3.8,High school,"Urban (town, city)",Female,Right,2,18,223
1.7333333333333334,High school,Suburban,Female,Right,2,18,78
4.133333333333334,Graduate degree,Suburban,Female,Right,6,50,126
2.8666666666666667,Less than high school,"Urban (town, city)",Female,Right,3,18,93
3.2666666666666666,University degree,Suburban,Other,Right,4,26,87
2.6666666666666665,University degree,Rural (country side),Male,Right,3,33,122
3.2,Graduate degree,"Urban (town, city)",Female,Right,2,33,90
3.066666666666667,University degree,"Urban (town, city)",Female,Right,5,27,89
2.066666666666667,Graduate degree,Suburban,Female,Right,2,27,449
2.533333333333333,University degree,Suburban,Male,Right,2,22,83
3.466666666666667,Graduate degree,Rural (country side),Male,Right,2,74,76
1.6666666666666667,Graduate degree,"Urban (town, city)",Male,Left,1,29,163
1.8666666666666667,High school,"Urban (town, city)",Female,Right,5,36,182
1,Less than high school,"Urban (town, city)",Other,Right,2,17,55
2.6,High school,Rural (country side),Female,Right,3,19,55
4.2,High school,Rural (country side),Female,Left,2,19,111
4.4,High school,Rural (country side),Female,Left,2,19,106
2.1333333333333333,Less than high school,Suburban,Male,Right,2,16,58
2,High school,"Urban (town, city)",Female,Right,1,18,65
3.8,High school,Rural (country side),Male,Right,4,24,101
4.4,High school,Rural (country side),Male,Right,2,15,432
2.6666666666666665,University degree,"Urban (town, city)",Male,Right,2,22,73
1.3333333333333333,High school,Suburban,Female,Right,3,18,128
3.533333333333333,Less than high school,"Urban (town, city)",Female,Right,1,17,314
2.6666666666666665,University degree,Rural (country side),Female,Left,3,19,52
4.266666666666667,High school,Suburban,Female,Right,2,16,169
1.6,High school,Suburban,Male,Right,5,23,101
1.7333333333333334,University degree,"Urban (town, city)",Male,Right,2,22,166
3.533333333333333,Less than high school,"Urban (town, city)",Female,Right,2,14,429
2.2666666666666666,University degree,Suburban,Female,Left,2,31,141
3.1333333333333333,High school,Suburban,Male,Right,6,19,87
3.466666666666667,University degree,Rural (country side),Male,Right,3,29,81
2.466666666666667,High school,"Urban (town, city)",Male,Right,3,22,95
3.466666666666667,High school,Suburban,Male,Right,3,18,95
2.2,Graduate degree,"Urban (town, city)",Male,Right,2,55,95
2.6666666666666665,Less than high school,Suburban,Male,Right,4,17,166
2.066666666666667,High school,"Urban (town, city)",Female,Right,4,17,117
1.8666666666666667,Less than high school,Suburban,Male,Right,3,17,89
3.933333333333333,Graduate degree,"Urban (town, city)",Female,Right,5,23,90
3.7333333333333334,University degree,"Urban (town, city)",Female,Right,3,26,102
1.6,Less than high school,Rural (country side),Male,Right,4,17,75
2.2666666666666666,Less than high school,Suburban,Female,Right,3,17,86
1.6,Less than high school,"Urban (town, city)",Male,Left,3,13,86
4.866666666666666,University degree,Suburban,Male,Right,3,53,81
1.6666666666666667,University degree,Suburban,Female,Left,2,57,199
1.2,Less than high school,Suburban,Female,Right,2,15,67
2.6,University degree,Suburban,Female,Right,3,20,68
1.9333333333333333,High school,"Urban (town, city)",Female,Right,1,20,145
1.4,High school,Suburban,Male,Right,2,16,360
3.6666666666666665,University degree,Rural (country side),Male,Right,2,25,233
1.6666666666666667,University degree,"Urban (town, city)",Male,Right,1,32,241
1.6666666666666667,Less than high school,Suburban,Male,Left,2,13,67
4.466666666666667,High school,Suburban,Female,Right,3,23,231
2.6666666666666665,High school,Suburban,Female,Right,3,31,78
2.2666666666666666,Graduate degree,"Urban (town, city)",Male,Left,3,42,112
3.4,Less than high school,"Urban (town, city)",Female,Left,4,15,132
3.2,High school,Suburban,Female,Right,2,14,48
4.6,Graduate degree,"Urban (town, city)",Female,Right,8,54,80
3.1333333333333333,University degree,"Urban (town, city)",Female,Right,0,25,140
3.2,University degree,Suburban,Male,Right,2,46,84
3,High school,Suburban,Female,Right,3,17,143
1.7333333333333334,University degree,"Urban (town, city)",Male,Right,3,24,88
2.4,High school,"Urban (town, city)",Male,Right,2,20,111
3.933333333333333,Less than high school,"Urban (town, city)",Female,Right,4,14,119
3.7333333333333334,High school,"Urban (town, city)",Female,Right,5,40,114
2.066666666666667,University degree,"Urban (town, city)",Male,Right,5,21,99
1,Less than high school,Rural (country side),Male,Right,4,18,337
3.533333333333333,University degree,"Urban (town, city)",Male,Right,4,36,172
3,High school,Suburban,Male,Right,1,15,67
2.2666666666666666,High school,"Urban (town, city)",Male,Right,1,19,128
2.8,Less than high school,Suburban,Male,Right,3,16,147
4.266666666666667,High school,Rural (country side),Other,Right,3,17,102
3.066666666666667,University degree,Rural (country side),Male,Right,2,50,71
3.3333333333333335,High school,Rural (country side),Male,Right,2,37,386
3.466666666666667,High school,Suburban,Female,Right,1,18,80
3.533333333333333,High school,Suburban,Male,Right,3,19,295
2.8666666666666667,High school,Suburban,Female,Left,2,18,69
2.8666666666666667,Less than high school,Suburban,Male,Right,2,16,123
2.2666666666666666,High school,"Urban (town, city)",Female,Left,3,22,87
1.4,Graduate degree,Suburban,Female,Right,3,50,80
3.6666666666666665,High school,"Urban (town, city)",Female,Right,3,15,98
3.2666666666666666,High school,"Urban (town, city)",Female,Right,2,18,88
4.733333333333333,High school,"Urban (town, city)",Male,Right,7,54,111
3.066666666666667,University degree,Rural (country side),Female,Right,4,20,237
3.8,High school,"Urban (town, city)",Male,Left,2,18,105
1.1333333333333333,Less than high school,Suburban,Female,Right,2,13,95
2.3333333333333335,High school,Rural (country side),Male,Right,2,20,85
2.1333333333333333,University degree,Suburban,Female,Right,3,19,122
1.4666666666666666,High school,Rural (country side),Female,Right,3,18,141
2.4,Graduate degree,Suburban,Female,Right,3,30,140
4.133333333333334,Graduate degree,"Urban (town, city)",Female,Right,3,41,94
1.8,High school,Suburban,Female,Right,1,19,70
3.2666666666666666,High school,Suburban,Female,Right,2,18,93
1.8666666666666667,Graduate degree,Suburban,Male,Right,1,51,95
3.7333333333333334,High school,"Urban (town, city)",Male,Right,3,19,129
3.4,Less than high school,Rural (country side),Other,Right,6,16,69
2.466666666666667,Less than high school,"Urban (town, city)",Female,Left,1,17,192
3.1333333333333333,Less than high school,Suburban,Male,Right,3,14,82
3.066666666666667,High school,"Urban (town, city)",Male,Right,1,27,114
1.8,University degree,Suburban,Female,Right,2,47,181
3,University degree,Suburban,Female,Right,2,26,423
3.6,University degree,"Urban (town, city)",Male,Right,2,27,150
2.8666666666666667,University degree,"Urban (town, city)",Female,Left,3,34,159
1.6,University degree,"Urban (town, city)",Female,Right,2,20,181
3.466666666666667,Graduate degree,Suburban,Other,Right,1,20,126
3,University degree,Suburban,Male,Left,2,19,90
2.2666666666666666,High school,Suburban,Male,Right,2,19,224
2.8,Less than high school,Suburban,Female,Right,1,14,135
3.2,University degree,"Urban (town, city)",Female,Left,3,53,153
1.2,University degree,Suburban,Female,Right,2,25,71
1.3333333333333333,Graduate degree,Suburban,Male,Right,2,34,70
3.6666666666666665,Less than high school,Suburban,Male,Right,3,15,171
1.6,Less than high school,"Urban (town, city)",Female,Right,2,14,63
4.266666666666667,University degree,"Urban (town, city)",Male,Right,1,18,106
2.2,High school,Suburban,Male,Right,1,14,420
3.533333333333333,Less than high school,Suburban,Female,Right,2,13,156
3.8,High school,Rural (country side),Male,Right,5,45,189
3,University degree,"Urban (town, city)",Female,Right,1,30,254
3.3333333333333335,University degree,Rural (country side),Female,Right,2,21,83
3.2,University degree,"Urban (town, city)",Female,Right,2,26,82
5,High school,"Urban (town, city)",Female,Right,1,18,59
1.4,University degree,"Urban (town, city)",Female,Right,1,49,43
3,High school,Rural (country side),Female,Right,2,21,152
3,Graduate degree,Rural (country side),Female,Right,4,58,154
2,University degree,Suburban,Male,Right,3,23,72
2.3333333333333335,University degree,Suburban,Male,Right,2,21,91
3.466666666666667,High school,"Urban (town, city)",Other,Right,3,22,118
2,High school,Rural (country side),Male,Right,5,16,67
2.8666666666666667,High school,"Urban (town, city)",Male,Right,6,58,106
3.2,Less than high school,Suburban,Other,Right,1,15,107
3.2,High school,"Urban (town, city)",Male,Left,5,19,78
4.533333333333333,High school,Rural (country side),Female,Right,2,17,101
2.6,High school,Suburban,Female,Left,3,16,96
1.5333333333333334,High school,Suburban,Female,Right,2,19,159
3.1333333333333333,High school,"Urban (town, city)",Male,Left,4,31,134
2.7333333333333334,High school,Suburban,Female,Right,3,14,140
2.6,University degree,Suburban,Male,Right,2,30,71
5,High school,Rural (country side),Male,Right,3,23,97
1.1333333333333333,University degree,"Urban (town, city)",Male,Right,1,29,126
1.8666666666666667,High school,Rural (country side),Male,Right,2,23,40
1.5333333333333334,High school,Rural (country side),Female,Right,6,20,193
1.2666666666666666,High school,Suburban,Male,Right,2,17,126
4.133333333333334,University degree,"Urban (town, city)",Male,Right,3,24,142
4.6,High school,"Urban (town, city)",Female,Right,2,18,76
2.533333333333333,Less than high school,Suburban,Male,Right,2,17,93
3.1333333333333333,Less than high school,"Urban (town, city)",Female,Right,3,17,83
1.7333333333333334,University degree,Rural (country side),Female,Right,3,39,372
3.533333333333333,University degree,Suburban,Female,Left,5,47,86
1.8666666666666667,University degree,Suburban,Female,Right,1,69,165
4.666666666666667,High school,Rural (country side),Female,Right,2,18,138
2.533333333333333,Less than high school,Rural (country side),Female,Right,2,15,161
3.933333333333333,University degree,Suburban,Male,Right,2,33,103
2.8666666666666667,University degree,Suburban,Female,Right,3,50,64
3.3333333333333335,University degree,Suburban,Female,Right,2,24,72
1.8,Graduate degree,Suburban,Male,Right,2,25,144
1.2,Less than high school,Suburban,Female,Right,2,15,61
2.8666666666666667,Less than high school,Rural (country side),Other,Right,1,15,100
3.6666666666666665,High school,"Urban (town, city)",Female,Right,2,19,129
1.0666666666666667,High school,"Urban (town, city)",Female,Right,1,16,63
1.0666666666666667,High school,Rural (country side),Male,Right,2,22,58
1,University degree,Suburban,Female,Right,1,23,44
2.2666666666666666,High school,Suburban,Male,Right,3,15,114
3.8,High school,"Urban (town, city)",Male,Right,1,24,80
1.8666666666666667,Graduate degree,Suburban,Male,Right,2,23,447
4.066666666666666,High school,Suburban,Male,Right,1,19,114
3.4,High school,Rural (country side),Male,Right,3,19,96
3.4,High school,Suburban,Male,Right,2,17,77
3,University degree,Suburban,Male,Right,2,21,67
2.4,High school,Suburban,Male,Right,3,19,69
2.3333333333333335,High school,"Urban (town, city)",Male,Right,1,21,127
3.3333333333333335,High school,Suburban,Male,Right,2,18,88
2.533333333333333,High school,"Urban (town, city)",Male,Right,2,18,94
2.8666666666666667,High school,Suburban,Male,Right,2,18,65
1.7333333333333334,University degree,Rural (country side),Male,Right,2,20,94
3.4,Less than high school,Suburban,Female,Right,3,16,343
1.6,University degree,"Urban (town, city)",Male,Right,3,22,90
4.8,Less than high school,Suburban,Male,Left,2,16,132
2.6,Graduate degree,Suburban,Male,Right,2,23,289
3.466666666666667,High school,Suburban,Male,Right,2,21,265
1.4666666666666666,High school,Suburban,Other,Right,2,19,65
1.4,Less than high school,Suburban,Female,Right,3,15,132
2.7333333333333334,High school,Suburban,Male,Left,2,16,77
1.7333333333333334,University degree,"Urban (town, city)",Male,Left,3,30,140
3.8,High school,Suburban,Male,Right,2,18,118
3.533333333333333,University degree,Suburban,Male,Left,4,52,127
5,High school,Suburban,Male,Right,2,37,96
1.0666666666666667,Graduate degree,Rural (country side),Female,Left,3,47,114
3,High school,Rural (country side),Female,Left,4,26,77
3.8,High school,"Urban (town, city)",Female,Right,7,17,176
2.3333333333333335,Less than high school,Suburban,Male,Right,2,15,68
4,Less than high school,Rural (country side),Female,Right,4,14,114
3.533333333333333,High school,Rural (country side),Female,Right,4,25,134
3.3333333333333335,Graduate degree,Suburban,Female,Right,1,29,58
2.8,High school,Suburban,Male,Right,2,21,143
3.8666666666666667,High school,"Urban (town, city)",Female,Right,1,20,74
0.8666666666666667,High school,"Urban (town, city)",Male,Right,2,17,82
4,High school,"Urban (town, city)",Male,Right,4,52,110
3.8,Less than high school,"Urban (town, city)",Female,Right,1,17,175
2.6666666666666665,Graduate degree,"Urban (town, city)",Male,Right,1,41,300
3.1333333333333333,Less than high school,Suburban,Female,Right,3,16,79
5,Less than high school,Suburban,Female,Right,2,15,74
2.8,High school,Suburban,Female,Right,2,17,89
1,Graduate degree,"Urban (town, city)",Male,Right,5,55,58
1.0666666666666667,University degree,Suburban,Male,Right,4,55,115
1.3333333333333333,High school,Suburban,Female,Right,2,19,81
4.133333333333334,Less than high school,Suburban,Female,Right,2,15,178
3.533333333333333,Graduate degree,Suburban,Female,Right,2,32,218
2.8666666666666667,High school,"Urban (town, city)",Male,Right,2,67,163
1.3333333333333333,High school,"Urban (town, city)",Female,Right,2,22,62
2.466666666666667,Less than high school,Suburban,Female,Right,1,17,165
4.066666666666666,University degree,"Urban (town, city)",Female,Right,5,23,80
2.6666666666666665,University degree,"Urban (town, city)",Female,Right,2,23,294
2.066666666666667,High school,Rural (country side),Male,Right,4,20,99
4.333333333333333,Less than high school,Suburban,Male,Right,3,30,80
1.8,University degree,"Urban (town, city)",Male,Right,2,23,201
3.6666666666666665,Less than high school,"Urban (town, city)",Female,Right,2,14,73
4.133333333333334,High school,Rural (country side),Male,Right,2,19,101
3.7333333333333334,High school,"Urban (town, city)",Female,Right,3,17,59
2.6666666666666665,High school,Suburban,Female,Right,2,20,114
2.8666666666666667,Graduate degree,"Urban (town, city)",Female,Right,1,24,334
1.9333333333333333,University degree,Rural (country side),Other,Right,2,26,110
4,University degree,"Urban (town, city)",Male,Right,5,35,1377
2.066666666666667,Less than high school,"Urban (town, city)",Female,Right,2,17,83
1.8,High school,Suburban,Male,Right,1,31,218
1.7333333333333334,University degree,"Urban (town, city)",Female,Right,2,25,75
2.066666666666667,Graduate degree,Suburban,Male,Right,2,33,110
2.3333333333333335,University degree,"Urban (town, city)",Female,Right,2,21,150
3.6666666666666665,Less than high school,Suburban,Female,Right,5,14,109
3.466666666666667,High school,"Urban (town, city)",Other,Right,2,18,628
2,University degree,"Urban (town, city)",Female,Right,2,35,82
1.7333333333333334,High school,"Urban (town, city)",Male,Left,2,22,125
2.466666666666667,Graduate degree,Suburban,Male,Right,2,33,209
3.1333333333333333,University degree,"Urban (town, city)",Male,Right,1,18,70
3.1333333333333333,University degree,Suburban,Male,Right,2,45,103
2.2,Less than high school,Suburban,Female,Right,4,17,114
1.2666666666666666,Less than high school,Suburban,Female,Right,3,14,115
2.6666666666666665,High school,Suburban,Male,Left,1,17,73
2.466666666666667,High school,Rural (country side),Male,Right,2,20,75
2.066666666666667,University degree,"Urban (town, city)",Male,Right,2,29,133
2.2666666666666666,High school,"Urban (town, city)",Female,Right,5,18,132
4.133333333333334,High school,"Urban (town, city)",Female,Left,1,19,184
2.466666666666667,High school,Suburban,Female,Right,3,20,82
1.4,High school,Suburban,Male,Right,1,45,120
4.733333333333333,Less than high school,Suburban,Female,Right,3,19,82
3.533333333333333,University degree,Suburban,Female,Right,2,42,104
3.2666666666666666,University degree,Suburban,Male,Right,3,42,95
5,Graduate degree,Suburban,Female,Right,2,43,97
4,High school,"Urban (town, city)",Female,Right,2,20,250
2.066666666666667,High school,Suburban,Female,Right,2,18,144
2.466666666666667,Graduate degree,"Urban (town, city)",Female,Left,2,29,68
2.7333333333333334,University degree,Rural (country side),Female,Right,2,21,130
4.133333333333334,University degree,"Urban (town, city)",Male,Right,2,24,418
3.6666666666666665,High school,Suburban,Female,Right,3,24,110
1.3333333333333333,Graduate degree,"Urban (town, city)",Male,Right,3,61,60
5,High school,"Urban (town, city)",Male,Right,3,40,235
2,Less than high school,Suburban,Other,Right,5,23,275
2.533333333333333,University degree,"Urban (town, city)",Male,Right,3,21,122
3.533333333333333,University degree,Suburban,Male,Right,2,23,59
1.8666666666666667,High school,Suburban,Female,Right,3,60,117
3.4,Less than high school,Suburban,Male,Right,2,17,70
3,High school,Suburban,Female,Right,1,19,81
1.8,University degree,Rural (country side),Female,Left,5,43,104
1.8,Less than high school,Suburban,Female,Right,1,16,221
5,High school,"Urban (town, city)",Female,Right,1,18,101
1.2666666666666666,University degree,Suburban,Male,Right,2,55,158
2.1333333333333333,Less than high school,Rural (country side),Female,Right,2,17,75
3.6666666666666665,High school,Suburban,Male,Right,2,43,137
2.066666666666667,University degree,Suburban,Female,Right,2,43,108
4,Less than high school,Rural (country side),Male,Right,4,15,59
1.2666666666666666,Graduate degree,Suburban,Female,Right,3,42,69
1.4666666666666666,Less than high school,"Urban (town, city)",Male,Right,2,14,133
3.2,High school,"Urban (town, city)",Female,Right,2,18,78
3.8666666666666667,Less than high school,Suburban,Female,Left,3,16,95
2.4,University degree,Suburban,Female,Right,1,26,187
3.6,High school,Suburban,Other,Right,2,21,142
3.533333333333333,High school,Suburban,Female,Right,5,36,97
4.266666666666667,High school,Rural (country side),Male,Right,3,42,100
1.8666666666666667,University degree,Suburban,Female,Right,6,40,118
1.3333333333333333,Graduate degree,Suburban,Female,Right,5,65,140
1.9333333333333333,Less than high school,"Urban (town, city)",Male,Right,2,16,122
3.8,University degree,Suburban,Male,Right,3,39,106
2.466666666666667,High school,Suburban,Male,Right,2,22,72
3,University degree,"Urban (town, city)",Female,Right,3,21,192
3.466666666666667,University degree,Rural (country side),Male,Right,2,20,133
3.066666666666667,Graduate degree,"Urban (town, city)",Female,Right,2,28,171
3.2,High school,Suburban,Male,Right,3,17,122
2.8,Less than high school,Suburban,Other,Right,2,16,72
1.7333333333333334,High school,"Urban (town, city)",Female,Right,2,17,125
3.4,High school,Rural (country side),Female,Right,2,28,87
4.2,Less than high school,Rural (country side),Female,Right,3,14,56
4,High school,Rural (country side),Female,Right,2,19,134
3.466666666666667,High school,Rural (country side),Female,Right,2,36,74
3.7333333333333334,University degree,Rural (country side),Female,Left,3,28,76
1,High school,"Urban (town, city)",Female,Right,2,26,76
3.533333333333333,University degree,"Urban (town, city)",Male,Right,1,65,77
2.2,High school,Suburban,Female,Right,2,16,108
2.2666666666666666,Less than high school,Rural (country side),Other,Right,2,17,168
2.066666666666667,High school,Suburban,Female,Right,3,18,122
